policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,5021,200,WAIT,0,1,-0.2,6268.760000000481,5021,701,1,1,2.0,0.0,2.0,1.0,2.0,2.0,12.0,4,15.0,6268.96,ppo,100,PROD_P2_STEP2,1,1,15.0,6239.500000000474,5021,701,1,0,30.0,0.0,1.0,31.0,23.0,0.0,0.0,4,-0.2,6224.5,False
expert,5026,50,PROD_P2_STEP1,1,1,5.0,6292.900000000482,5026,706,0,1,2.0,0.0,3.0,0.0,2.0,1.0,12.0,14,-0.2,6287.9,ppo,200,WAIT,0,1,-0.2,6258.040000000475,5026,706,1,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,14,-0.2,6258.24,False
expert,5035,100,PROD_P2_STEP2,1,1,15.0,6306.300000000483,5035,715,1,0,1.0,0.0,3.0,1.0,2.0,1.0,12.0,5,-0.2,6291.3,ppo,200,WAIT,0,1,-0.2,6256.240000000476,5035,715,1,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,5,-0.2,6256.44,False
expert,5036,50,PROD_P2_STEP1,1,1,5.0,6311.300000000483,5036,716,0,1,1.0,0.0,3.0,1.0,2.0,1.0,12.0,4,15.0,6306.3,ppo,100,PROD_P2_STEP2,1,1,15.0,6271.240000000476,5036,716,0,0,30.0,0.0,2.0,31.0,23.0,0.0,0.0,4,-0.2,6256.24,False
expert,5037,150,ORDER_RAW,1,1,-1.0,6310.300000000483,5037,717,1,1,0.0,0.0,3.0,1.0,2.0,1.0,12.0,3,5.0,6311.3,ppo,200,WAIT,0,1,-0.2,6271.0400000004765,5037,717,0,1,30.0,0.0,1.0,31.0,23.0,0.0,0.0,3,15.0,6271.24,False
expert,5040,151,ORDER_RAW,2,1,-2.0,6327.800000000483,5040,720,1,1,0.0,0.0,3.0,0.0,4.0,1.0,13.0,0,19.7,6329.8,ppo,200,WAIT,0,1,-0.2,6289.980000000477,5040,720,0,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,0,19.34,6290.18,False
expert,5050,100,PROD_P2_STEP2,1,1,15.0,6341.000000000485,5050,729,0,0,0.0,0.0,4.0,1.0,4.0,1.0,15.0,5,-0.2,6326.0,ppo,200,WAIT,0,1,-0.2,6287.980000000479,5050,729,0,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,5,-0.2,6288.18,False
expert,5051,200,WAIT,0,1,-0.2,6340.800000000485,5050,731,0,1,0.0,0.0,3.0,1.0,4.0,1.0,15.0,4,15.0,6341.0,ppo,100,PROD_P2_STEP2,1,1,15.0,6302.980000000479,5050,731,0,0,30.0,0.0,1.0,31.0,23.0,0.0,0.0,4,-0.2,6287.98,False
expert,5055,50,PROD_P2_STEP1,1,1,5.0,6365.100000000485,5055,735,0,1,1.0,0.0,3.0,0.0,4.0,1.0,14.0,0,19.7,6360.1,ppo,200,WAIT,0,1,-0.2,6341.68000000048,5055,735,0,1,30.0,0.0,0.0,29.0,25.0,0.0,0.0,0,39.3,6341.88,False
expert,5056,150,ORDER_RAW,1,1,-1.0,6364.100000000485,5056,736,1,1,0.0,0.0,3.0,0.0,4.0,1.0,14.0,14,5.0,6365.1,ppo,200,WAIT,0,1,-0.2,6341.48000000048,5056,736,0,1,30.0,0.0,0.0,29.0,25.0,0.0,0.0,14,-0.2,6341.68,False
expert,5065,100,PROD_P2_STEP2,1,1,15.0,6377.500000000487,5065,745,0,0,0.0,0.0,4.0,1.0,4.0,1.0,15.0,5,-0.2,6362.5,ppo,200,WAIT,0,1,-0.2,6339.680000000481,5065,745,0,1,30.0,0.0,0.0,29.0,25.0,0.0,0.0,5,-0.2,6339.88,False
expert,5069,50,PROD_P2_STEP1,1,1,24.9,6401.800000000487,5069,748,0,1,1.0,0.0,3.0,1.0,4.0,1.0,14.0,1,-0.2,6376.9,ppo,200,WAIT,0,1,19.3,6358.380000000482,5069,748,0,0,30.0,0.0,0.0,30.0,25.0,0.0,0.0,1,-0.2,6339.08,False
expert,5070,150,ORDER_RAW,1,1,-1.0,6400.800000000487,5070,750,1,1,1.0,0.0,3.0,0.0,4.0,1.0,13.0,0,24.9,6401.8,ppo,200,WAIT,0,1,-0.2,6358.180000000482,5070,750,0,0,30.0,0.0,0.0,29.0,25.0,0.0,0.0,0,19.3,6358.38,False
expert,5071,200,WAIT,0,1,-0.2,6400.600000000487,5071,751,1,1,1.0,0.0,3.0,0.0,4.0,1.0,14.0,14,-1.0,6400.8,ppo,53,PROD_P2_STEP1,4,1,20.0,6378.180000000482,5071,751,0,0,30.0,0.0,0.0,29.0,25.0,0.0,0.0,14,-0.2,6358.18,False
expert,5079,50,PROD_P2_STEP1,1,1,5.0,6404.200000000488,5079,759,0,1,2.0,0.0,4.0,0.0,4.0,1.0,13.0,6,-0.2,6399.2,ppo,200,WAIT,0,1,-0.2,6376.580000000484,5079,759,1,0,26.0,0.0,0.0,29.0,25.0,0.0,0.0,6,-0.2,6376.78,False
expert,5080,150,ORDER_RAW,1,1,-1.0,6403.200000000488,5080,760,1,0,1.0,0.0,4.0,1.0,4.0,1.0,13.0,5,5.0,6404.2,ppo,200,WAIT,0,1,-0.2,6376.380000000484,5080,760,1,0,26.0,0.0,0.0,29.0,25.0,0.0,0.0,5,-0.2,6376.58,False
expert,5085,150,ORDER_RAW,1,1,-1.0,6436.480000000489,5085,765,1,1,1.0,0.0,3.0,0.0,5.0,1.0,14.0,0,19.68,6437.48,ppo,200,WAIT,0,1,-0.2,6410.080000000485,5085,765,1,1,26.0,0.0,0.0,28.0,25.0,0.0,0.0,0,19.3,6410.28,False
expert,5089,50,PROD_P2_STEP1,1,1,5.0,6440.880000000489,5089,768,0,1,2.0,0.0,4.0,0.0,5.0,1.0,14.0,11,-0.2,6435.88,ppo,200,WAIT,0,1,-0.2,6409.280000000485,5089,768,1,1,26.0,0.0,0.0,28.0,25.0,0.0,0.0,11,-0.2,6409.48,False
expert,5090,150,ORDER_RAW,1,1,-1.0,6439.880000000489,5090,770,1,1,1.0,0.0,4.0,0.0,5.0,1.0,14.0,10,5.0,6440.88,ppo,200,WAIT,0,1,-0.2,6409.080000000486,5090,770,1,1,26.0,0.0,0.0,28.0,25.0,0.0,0.0,10,-0.2,6409.28,False
expert,5099,50,PROD_P2_STEP1,1,1,24.86,6478.34000000049,5099,779,0,1,2.0,0.0,4.0,1.0,5.0,1.0,14.0,1,-0.2,6453.48,ppo,200,WAIT,0,1,19.26,6441.940000000487,5099,779,1,1,26.0,0.0,0.0,29.0,25.0,0.0,0.0,1,-0.2,6422.68,False
expert,5100,151,ORDER_RAW,2,1,-2.0,6476.34000000049,5100,780,1,1,1.0,0.0,4.0,0.0,6.0,1.0,14.0,0,24.86,6478.34,ppo,200,WAIT,0,1,-0.2,6441.740000000487,5100,780,1,1,26.0,0.0,0.0,28.0,27.0,0.0,0.0,0,19.26,6441.94,False
expert,5109,50,PROD_P2_STEP1,1,1,5.0,6479.740000000492,5109,789,0,1,3.0,0.0,5.0,0.0,6.0,1.0,14.0,6,-0.2,6474.74,ppo,200,WAIT,0,1,-0.2,6439.940000000489,5109,789,1,1,26.0,0.0,1.0,28.0,27.0,0.0,0.0,6,-0.2,6440.14,False
expert,5110,150,ORDER_RAW,1,1,-1.0,6478.740000000492,5109,790,1,1,2.0,0.0,5.0,0.0,6.0,1.0,14.0,5,5.0,6479.74,ppo,200,WAIT,0,1,-0.2,6439.740000000489,5109,790,1,1,26.0,0.0,1.0,28.0,27.0,0.0,0.0,5,-0.2,6439.94,False
expert,5115,150,ORDER_RAW,1,1,-1.0,6511.9800000004925,5114,795,1,1,2.0,0.0,4.0,0.0,7.0,1.0,15.0,0,19.64,6512.98,ppo,200,WAIT,0,1,-0.2,6473.36000000049,5114,795,0,1,26.0,0.0,1.0,28.0,29.0,0.0,0.0,0,19.22,6473.56,False
expert,5119,50,PROD_P2_STEP1,1,1,5.0,6516.380000000493,5119,799,0,1,3.0,0.0,5.0,0.0,7.0,1.0,15.0,11,-0.2,6511.38,ppo,200,WAIT,0,1,-0.2,6472.560000000491,5119,799,0,1,26.0,0.0,1.0,28.0,29.0,0.0,0.0,11,-0.2,6472.76,False
expert,5120,150,ORDER_RAW,1,1,-1.0,6515.380000000493,5120,800,1,1,2.0,0.0,5.0,0.0,7.0,1.0,15.0,10,5.0,6516.38,ppo,200,WAIT,0,1,-0.2,6472.360000000491,5120,800,0,1,26.0,0.0,1.0,28.0,29.0,0.0,0.0,10,-0.2,6472.56,False
expert,5129,50,PROD_P2_STEP1,1,1,24.86,6553.840000000494,5129,809,0,1,3.0,0.0,5.0,1.0,7.0,1.0,15.0,1,-0.2,6528.98,ppo,200,WAIT,0,1,19.220000000000002,6505.180000000492,5129,809,0,1,26.0,0.0,0.0,29.0,29.0,0.0,0.0,1,-0.2,6485.96,False
expert,5139,1,PROD_P1,2,1,1.0,6553.040000000496,5139,819,0,1,4.0,0.0,6.0,0.0,7.0,0.0,13.0,6,-0.2,6552.04,ppo,200,WAIT,0,1,-0.2,6503.180000000494,5139,819,0,1,26.0,0.0,0.0,28.0,29.0,0.0,0.0,6,-0.2,6503.38,False
expert,5140,151,ORDER_RAW,2,1,-2.0,6551.040000000496,5140,819,1,1,2.0,0.0,6.0,0.0,7.0,0.0,13.0,5,1.0,6553.04,ppo,200,WAIT,0,1,-0.2,6502.980000000494,5140,819,0,1,26.0,0.0,0.0,28.0,29.0,0.0,0.0,5,-0.2,6503.18,False
expert,5141,100,PROD_P2_STEP2,1,1,15.0,6566.040000000496,5141,821,1,0,2.0,0.0,6.0,1.0,7.0,0.0,15.0,4,-2.0,6551.04,ppo,200,WAIT,0,1,-0.2,6502.7800000004945,5141,821,0,0,26.0,0.0,0.0,29.0,29.0,0.0,0.0,4,-0.2,6502.98,False
expert,5145,0,PROD_P1,1,1,0.5,6589.840000000496,5145,825,0,1,2.0,0.0,5.0,0.0,5.0,0.0,15.0,0,23.7,6589.34,ppo,200,WAIT,0,1,-0.2,6521.400000000495,5145,825,0,0,26.0,0.0,0.0,28.0,29.0,0.0,0.0,0,19.22,6521.6,False
expert,5146,200,WAIT,0,1,-0.2,6589.640000000496,5146,826,1,1,1.0,0.0,5.0,0.0,5.0,0.0,15.0,14,0.5,6589.84,ppo,53,PROD_P2_STEP1,4,1,20.0,6541.400000000495,5146,826,0,0,26.0,0.0,0.0,28.0,29.0,0.0,0.0,14,-0.2,6521.4,False
expert,5148,0,PROD_P1,1,1,0.5,6589.940000000496,5148,828,0,1,1.0,1.0,5.0,0.0,5.0,0.0,15.0,12,-0.2,6589.44,ppo,200,WAIT,0,1,-0.2,6541.000000000496,5148,828,1,0,22.0,0.0,0.0,28.0,29.0,0.0,0.0,12,-0.2,6541.2,False
expert,5160,0,PROD_P1,1,1,0.5,6627.380000000498,5160,840,0,1,1.0,0.0,4.0,0.0,3.0,0.0,14.0,0,23.74,6626.88,ppo,200,WAIT,0,1,-0.2,6573.200000000497,5160,840,1,1,22.0,0.0,0.0,27.0,30.0,0.0,0.0,0,19.2,6573.4,False
expert,5163,0,PROD_P1,1,1,0.5,6627.480000000498,5163,843,0,1,2.0,1.0,4.0,0.0,3.0,0.0,12.0,12,-0.2,6626.98,ppo,200,WAIT,0,1,-0.2,6572.600000000498,5163,843,1,1,22.0,0.0,0.0,27.0,30.0,0.0,0.0,12,-0.2,6572.8,False
expert,5166,0,PROD_P1,1,1,0.5,6627.580000000498,5166,845,0,1,1.0,2.0,4.0,0.0,3.0,0.0,12.0,9,-0.2,6627.08,ppo,200,WAIT,0,1,-0.2,6572.000000000498,5166,845,1,1,22.0,0.0,1.0,27.0,30.0,0.0,0.0,9,-0.2,6572.2,False
expert,5167,150,ORDER_RAW,1,1,-1.0,6626.580000000498,5167,847,1,1,0.0,2.0,4.0,0.0,3.0,0.0,12.0,8,0.5,6627.58,ppo,200,WAIT,0,1,-0.2,6571.800000000499,5167,847,1,1,22.0,0.0,1.0,27.0,30.0,0.0,0.0,8,-0.2,6572.0,False
expert,5175,0,PROD_P1,1,1,0.5,6666.860000000499,5175,855,0,1,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0,25.78,6666.36,ppo,200,WAIT,0,1,-0.2,6604.8000000004995,5175,855,1,1,22.0,0.0,0.0,27.0,30.0,0.0,0.0,0,19.2,6605.0,False
expert,5205,0,PROD_P1,1,1,0.5,6713.9400000005035,5205,885,0,1,3.0,0.0,1.0,1.0,1.0,0.0,9.0,0,19.78,6713.44,ppo,200,WAIT,0,1,-0.2,6667.980000000504,5205,885,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,0,19.18,6668.18,False
expert,5208,0,PROD_P1,1,1,0.5,6714.040000000504,5208,888,0,1,2.0,1.0,1.0,1.0,1.0,0.0,9.0,12,-0.2,6713.54,ppo,200,WAIT,0,1,-0.2,6667.380000000505,5208,888,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,12,-0.2,6667.58,False
expert,5209,150,ORDER_RAW,1,1,-1.0,6713.040000000504,5209,889,1,1,1.0,1.0,1.0,1.0,1.0,0.0,9.0,11,0.5,6714.04,ppo,200,WAIT,0,1,-0.2,6667.180000000505,5209,889,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,11,-0.2,6667.38,False
expert,5211,0,PROD_P1,1,1,0.5,6713.340000000504,5210,890,0,1,1.0,2.0,1.0,1.0,1.0,0.0,10.0,9,-0.2,6712.84,ppo,200,WAIT,0,1,-0.2,6666.780000000505,5210,890,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,9,-0.2,6666.98,False
expert,5212,150,ORDER_RAW,1,1,-1.0,6712.340000000504,5212,892,1,1,0.0,2.0,1.0,1.0,1.0,0.0,10.0,8,0.5,6713.34,ppo,200,WAIT,0,1,-0.2,6666.580000000506,5212,892,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,8,-0.2,6666.78,False
expert,5214,0,PROD_P1,1,1,0.5,6712.640000000504,5214,894,0,1,1.0,3.0,1.0,1.0,1.0,0.0,10.0,6,-0.2,6712.14,ppo,200,WAIT,0,1,-0.2,6666.180000000506,5214,894,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,6,-0.2,6666.38,False
expert,5215,150,ORDER_RAW,1,1,-1.0,6711.640000000504,5215,895,1,1,0.0,3.0,1.0,1.0,1.0,0.0,10.0,5,0.5,6712.64,ppo,200,WAIT,0,1,-0.2,6665.980000000506,5215,895,0,1,22.0,0.0,0.0,27.0,31.0,0.0,0.0,5,-0.2,6666.18,False
expert,5216,100,PROD_P2_STEP2,1,1,15.0,6726.640000000504,5216,896,1,0,0.0,3.0,1.0,2.0,1.0,0.0,11.0,4,-1.0,6711.64,ppo,200,WAIT,0,1,-0.2,6665.780000000506,5216,896,0,0,22.0,0.0,0.0,28.0,31.0,0.0,0.0,4,-0.2,6665.98,False
expert,5219,0,PROD_P1,1,1,22.5,6748.740000000505,5219,899,0,1,2.0,4.0,0.0,2.0,1.0,0.0,9.0,1,-0.2,6726.24,ppo,200,WAIT,0,1,-0.8200000000000001,6664.560000000507,5219,899,0,0,22.0,0.0,0.0,28.0,31.0,0.0,0.0,1,-0.2,6665.38,False
expert,5221,200,WAIT,0,1,-0.2,6748.340000000505,5221,901,1,1,1.0,3.0,0.0,1.0,0.0,0.0,9.0,14,-0.2,6748.54,ppo,53,PROD_P2_STEP1,4,1,20.0,6684.360000000507,5221,901,0,0,22.0,0.0,0.0,28.0,31.0,0.0,0.0,14,-0.2,6664.36,False
expert,5231,200,WAIT,0,1,-0.2,6746.340000000507,5231,911,0,0,2.0,4.0,0.0,2.0,0.0,0.0,8.0,4,-0.2,6746.54,ppo,100,PROD_P2_STEP2,1,1,15.0,6697.560000000509,5231,911,1,0,18.0,0.0,1.0,28.0,31.0,0.0,0.0,4,-0.2,6682.56,False
expert,5246,200,WAIT,0,1,-0.2,6767.3400000005095,5246,926,0,0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,4,-0.2,6767.54,ppo,100,PROD_P2_STEP2,1,1,15.0,6729.1000000005115,5246,926,1,0,18.0,0.0,1.0,28.0,33.0,0.0,0.0,4,-0.2,6714.1,False
expert,5250,152,ORDER_RAW,3,1,-3.0,6787.68000000051,5250,930,0,0,4.0,0.0,0.0,0.0,2.0,1.0,6.0,0,23.74,6790.68,ppo,200,WAIT,0,1,-0.2,6747.640000000512,5250,930,1,1,18.0,0.0,0.0,27.0,33.0,0.0,0.0,0,19.14,6747.84,False
expert,5251,50,PROD_P2_STEP1,1,1,5.0,6792.68000000051,5251,931,0,0,4.0,0.0,0.0,0.0,2.0,1.0,9.0,14,-3.0,6787.68,ppo,200,WAIT,0,1,-0.2,6747.440000000513,5251,931,1,1,18.0,0.0,1.0,27.0,33.0,0.0,0.0,14,-0.2,6747.64,False
expert,5252,150,ORDER_RAW,1,1,-1.0,6791.68000000051,5252,932,1,0,3.0,0.0,0.0,0.0,2.0,1.0,9.0,13,5.0,6792.68,ppo,200,WAIT,0,1,-0.2,6747.240000000513,5252,932,1,1,18.0,0.0,1.0,27.0,33.0,0.0,0.0,13,-0.2,6747.44,False
expert,5262,50,PROD_P2_STEP1,1,1,5.0,6810.080000000511,5262,941,0,1,5.0,0.0,0.0,0.0,2.0,1.0,8.0,3,15.0,6805.08,ppo,200,WAIT,0,1,-0.2,6760.440000000514,5262,941,0,1,18.0,0.0,1.0,28.0,33.0,0.0,0.0,3,15.0,6760.64,False
expert,5263,150,ORDER_RAW,1,1,-1.0,6809.080000000511,5263,943,1,1,4.0,0.0,0.0,0.0,2.0,1.0,8.0,2,5.0,6810.08,ppo,200,WAIT,0,1,-0.2,6760.240000000515,5263,943,0,1,18.0,0.0,1.0,28.0,33.0,0.0,0.0,2,-0.2,6760.44,False
expert,5272,50,PROD_P2_STEP1,1,1,5.0,6812.420000000512,5272,952,0,1,4.0,0.0,1.0,0.0,2.0,1.0,9.0,8,-0.2,6807.42,ppo,200,WAIT,0,1,-0.2,6757.780000000516,5272,952,0,1,18.0,0.0,1.0,28.0,33.0,0.0,0.0,8,-0.2,6757.98,False
expert,5273,150,ORDER_RAW,1,1,-1.0,6811.420000000512,5273,953,1,1,3.0,0.0,1.0,0.0,2.0,1.0,9.0,7,5.0,6812.42,ppo,200,WAIT,0,1,-0.2,6757.5800000005165,5273,953,0,1,18.0,0.0,1.0,28.0,33.0,0.0,0.0,7,-0.2,6757.78,False
expert,5282,0,PROD_P1,1,1,0.5,6845.480000000513,5282,962,0,1,3.0,0.0,1.0,0.0,2.0,0.0,10.0,13,-0.2,6844.98,ppo,200,WAIT,0,1,-0.2,6810.260000000518,5282,962,0,1,18.0,0.0,0.0,27.0,36.0,0.0,0.0,13,-0.2,6810.46,False
expert,5285,0,PROD_P1,1,1,0.5,6845.580000000514,5285,965,0,1,2.0,1.0,1.0,0.0,2.0,0.0,10.0,10,-0.2,6845.08,ppo,200,WAIT,0,1,-0.2,6809.660000000518,5285,965,0,1,18.0,0.0,0.0,27.0,36.0,0.0,0.0,10,-0.2,6809.86,False
expert,5286,150,ORDER_RAW,1,1,-1.0,6844.580000000514,5286,966,1,1,1.0,1.0,1.0,0.0,2.0,0.0,10.0,9,0.5,6845.58,ppo,200,WAIT,0,1,-0.2,6809.460000000518,5286,966,0,1,18.0,0.0,0.0,27.0,36.0,0.0,0.0,9,-0.2,6809.66,False
expert,5288,0,PROD_P1,1,1,0.5,6844.880000000514,5288,967,0,1,2.0,2.0,1.0,0.0,2.0,0.0,10.0,7,-0.2,6844.38,ppo,200,WAIT,0,1,-0.2,6809.060000000519,5288,967,0,1,18.0,0.0,0.0,27.0,36.0,0.0,0.0,7,-0.2,6809.26,False
expert,5289,150,ORDER_RAW,1,1,-1.0,6843.880000000514,5289,969,1,1,1.0,2.0,1.0,0.0,2.0,0.0,10.0,6,0.5,6844.88,ppo,200,WAIT,0,1,-0.2,6808.860000000519,5289,969,0,1,18.0,0.0,0.0,27.0,36.0,0.0,0.0,6,-0.2,6809.06,False
expert,5291,100,PROD_P2_STEP2,1,1,15.0,6858.680000000514,5291,971,0,0,1.0,3.0,1.0,1.0,2.0,0.0,11.0,4,-0.2,6843.68,ppo,200,WAIT,0,1,-0.2,6808.460000000519,5291,971,0,0,18.0,0.0,0.0,28.0,36.0,0.0,0.0,4,-0.2,6808.66,False
expert,5292,0,PROD_P1,1,1,0.5,6859.180000000514,5292,972,0,1,1.0,3.0,0.0,1.0,2.0,0.0,11.0,3,15.0,6858.68,ppo,200,WAIT,0,1,-0.2,6808.2600000005195,5292,972,0,0,18.0,0.0,0.0,28.0,36.0,0.0,0.0,3,-0.2,6808.46,False
expert,5293,150,ORDER_RAW,1,1,-1.0,6858.180000000514,5293,973,1,1,0.0,3.0,0.0,1.0,2.0,0.0,11.0,2,0.5,6859.18,ppo,200,WAIT,0,1,-0.2,6808.06000000052,5293,973,0,0,18.0,0.0,0.0,28.0,36.0,0.0,0.0,2,-0.2,6808.26,False
expert,5296,200,WAIT,0,1,-0.2,6885.580000000515,5296,976,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14,-0.2,6885.78,ppo,53,PROD_P2_STEP1,4,1,20.0,6846.94000000052,5296,976,0,0,18.0,0.0,0.0,27.0,36.0,0.0,0.0,14,-0.2,6826.94,False
expert,5306,200,WAIT,0,1,-0.2,6883.5800000005165,5306,986,0,0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,4,-0.2,6883.78,ppo,100,PROD_P2_STEP2,1,1,15.0,6860.1400000005215,5306,986,1,0,14.0,0.0,1.0,27.0,36.0,0.0,0.0,4,-0.2,6845.14,False
expert,5321,200,WAIT,0,1,-0.2,6900.580000000519,5321,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4,-0.2,6900.78,ppo,100,PROD_P2_STEP2,1,1,15.0,6891.620000000524,5321,1001,1,0,14.0,0.0,1.0,27.0,36.0,0.0,0.0,4,-0.2,6876.62,False
expert,5330,50,PROD_P2_STEP1,1,1,5.0,6903.96000000052,5330,1010,0,0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,10,-0.2,6898.96,ppo,200,WAIT,0,1,-0.2,6889.100000000525,5330,1010,1,1,14.0,0.0,1.0,27.0,36.0,0.0,0.0,10,-0.2,6889.3,False
expert,5336,200,WAIT,0,1,-0.2,6902.760000000521,5336,1016,1,0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,4,-0.2,6902.96,ppo,100,PROD_P2_STEP2,1,1,15.0,6903.100000000526,5336,1016,0,0,14.0,0.0,2.0,28.0,36.0,0.0,0.0,4,-0.2,6888.1,False
expert,5340,151,ORDER_RAW,2,1,-2.0,6900.1000000005215,5340,1020,0,0,2.0,0.0,1.0,0.0,1.0,2.0,9.0,0,-0.26,6902.1,ppo,200,WAIT,0,1,-0.2,6921.5800000005265,5340,1020,0,1,14.0,0.0,1.0,27.0,36.0,0.0,0.0,0,19.08,6921.78,False
expert,5341,100,PROD_P2_STEP2,1,1,15.0,6915.1000000005215,5341,1021,0,0,2.0,0.0,1.0,0.0,1.0,2.0,11.0,14,-2.0,6900.1,ppo,1,PROD_P1,2,1,1.0,6922.5800000005265,5341,1021,0,1,14.0,0.0,1.0,27.0,36.0,0.0,0.0,14,-0.2,6921.58,False
expert,5342,50,PROD_P2_STEP1,1,1,5.0,6920.1000000005215,5342,1022,0,1,2.0,0.0,0.0,0.0,1.0,2.0,11.0,13,15.0,6915.1,ppo,200,WAIT,0,1,-0.2,6922.380000000527,5342,1022,1,1,12.0,0.0,1.0,27.0,36.0,0.0,0.0,13,1.0,6922.58,False
expert,5343,150,ORDER_RAW,1,1,-1.0,6919.1000000005215,5343,1023,1,1,1.0,0.0,0.0,0.0,1.0,2.0,11.0,12,5.0,6920.1,ppo,200,WAIT,0,1,-0.2,6922.180000000527,5343,1023,1,1,12.0,0.0,1.0,27.0,36.0,0.0,0.0,12,-0.2,6922.38,False
expert,5351,200,WAIT,0,1,-0.2,6917.500000000523,5351,1031,1,1,1.0,0.0,0.0,0.0,1.0,2.0,12.0,4,-0.2,6917.7,ppo,100,PROD_P2_STEP2,1,1,15.0,6935.780000000528,5351,1031,0,0,12.0,2.0,1.0,28.0,36.0,0.0,0.0,4,-0.2,6920.78,False
expert,5352,50,PROD_P2_STEP1,1,1,5.0,6922.500000000523,5352,1032,0,1,1.0,0.0,1.0,0.0,1.0,2.0,12.0,3,-0.2,6917.5,ppo,200,WAIT,0,1,-0.2,6935.580000000528,5352,1032,0,1,12.0,2.0,0.0,28.0,36.0,0.0,0.0,3,15.0,6935.78,False
expert,5353,150,ORDER_RAW,1,1,-1.0,6921.500000000523,5353,1033,1,1,0.0,0.0,1.0,0.0,1.0,2.0,12.0,2,5.0,6922.5,ppo,200,WAIT,0,1,-0.2,6935.3800000005285,5353,1033,0,1,12.0,2.0,0.0,28.0,36.0,0.0,0.0,2,-0.2,6935.58,False
expert,5356,100,PROD_P2_STEP2,1,1,15.0,6936.040000000523,5356,1036,1,0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,14,-0.2,6921.04,ppo,1,PROD_P1,2,1,1.0,6959.280000000529,5356,1036,0,1,12.0,0.0,0.0,27.0,35.0,0.0,0.0,14,-0.2,6958.28,False
expert,5370,150,ORDER_RAW,1,1,-1.0,6952.360000000525,5370,1050,0,1,3.0,0.0,1.0,0.0,2.0,2.0,10.0,0,19.72,6953.36,ppo,200,WAIT,0,1,-0.2,6959.820000000532,5370,1050,0,0,10.0,0.0,0.0,28.0,33.0,0.0,0.0,0,3.14,6960.02,False
expert,5371,100,PROD_P2_STEP2,1,1,15.0,6967.360000000525,5371,1051,0,0,3.0,0.0,1.0,1.0,2.0,2.0,11.0,14,-1.0,6952.36,ppo,1,PROD_P1,2,1,1.0,6960.820000000532,5371,1051,0,0,10.0,0.0,0.0,28.0,33.0,0.0,0.0,14,-0.2,6959.82,False
expert,5372,50,PROD_P2_STEP1,1,1,5.0,6972.360000000525,5372,1052,0,1,4.0,0.0,0.0,1.0,2.0,2.0,10.0,13,15.0,6967.36,ppo,200,WAIT,0,1,-0.2,6960.620000000532,5372,1052,1,0,8.0,0.0,0.0,28.0,33.0,0.0,0.0,13,1.0,6960.82,False
expert,5373,150,ORDER_RAW,1,1,-1.0,6971.360000000525,5373,1053,1,1,3.0,0.0,0.0,1.0,2.0,2.0,10.0,12,5.0,6972.36,ppo,200,WAIT,0,1,-0.2,6960.420000000532,5373,1053,1,0,8.0,0.0,0.0,28.0,33.0,0.0,0.0,12,-0.2,6960.62,False
expert,5382,50,PROD_P2_STEP1,1,1,5.0,6974.760000000527,5382,1062,0,1,4.0,0.0,1.0,1.0,2.0,2.0,10.0,3,-0.2,6969.76,ppo,200,WAIT,0,1,-0.2,6958.620000000534,5382,1062,0,0,8.0,2.0,0.0,28.0,33.0,0.0,0.0,3,-0.2,6958.82,False
